new_industry_code,company_id,detailed_industry_name
112,290677,Manufacture of Chemicals and Chemical products
112,576862,Manufacture of organic and inorganic chemical compounds n.e.c.
112,115885,"Manufacture of gelatine and its derivatives, resinoids, glues, prepared adhesives, including rubber-based glues and adhesives"
112,524761,"Manufacture of gelatine and its derivatives, resinoids, glues, prepared adhesives, including rubber-based glues and adhesives"
112,178778,Manufacture of Chemicals and Chemical products
112,209222,"Manufacture of paints and varnishes, enamels or lacquers"
112,486263,Manufacture of synthetic or artificial filament staple fibre not textured
112,280067,Manufacture of basic chemical elements
112,550953,"Manufacture  of  various  other  chemical  products  n.e.c.(antiknock preparations, anti-freeze preparations, liquids for hydraulic transmission, composite diagnostic or laboratory reagents, writing or drawing ink, chemical substance used in manufacturing of pesticides and other chemical products)"
112,363154,Manufacture of soap all forms
112,149285,Manufacture of dyes and pigments from any source in basic form or as concentrate
112,239800,"Manufacture of gelatine and its derivatives, resinoids, glues, prepared adhesives, including rubber-based glues and adhesives"
112,250395,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn"
112,699444,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)"
112,249959,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn"
112,148886,Manufacture of printing ink
112,529916,Manufacture of synthetic rubber in primary forms
112,631245,Manufacture of organic and inorganic chemical compounds n.e.c.
112,148243,Manufacture of Chemicals and Chemical products
112,148093,Manufacture of organic and inorganic chemical compounds n.e.c.
112,176831,"Manufacture of paints and varnishes, enamels or lacquers"
112,624004,Manufacture of Chemicals and Chemical products
112,477313,Manufacture of synthetic rubber in primary forms
112,498582,Manufacture of pesticides and other agrochemical products
112,245517,Manufacture of organic and inorganic chemical compounds n.e.c.
112,235134,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn"
112,354679,Manufacture of pesticides and other agrochemical products
112,146616,Manufacture of organic and inorganic chemical compounds n.e.c.
112,235677,Manufacture of pesticides and other agrochemical products
112,495750,Manufacture of Chemicals and Chemical products
112,129743,"Manufacture of cosmetics and toileteries (includes Manufacture of pre- shave, shaving or after shave preparations; personal deodorants and anti- respirants; perfumed bath salts and other bath preparations; beauty or make-up preparations and preparations for the care of the skin, other than medicaments; manicure and pedicure preparations etc.)"
112,297254,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)"
112,193425,Manufacture of pesticides and other agrochemical products
112,108523,Manufacture of pesticides and other agrochemical products
112,145862,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)"
112,145757,Manufacture of dyes and pigments from any source in basic form or as concentrate
112,147601,Manufacture of dyes and pigments from any source in basic form or as concentrate
112,282257,Manufacture of other fertilizers n.e.c.
112,301270,Manufacture of Chemicals and Chemical products
112,243921,Manufacture of organic and inorganic chemical compounds n.e.c.
112,149227,Manufacture of dyes and pigments from any source in basic form or as concentrate
112,328561,Manufacture of Chemicals and Chemical products
112,626900,Manufacture of pesticides and other agrochemical products
112,270921,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn"
112,332682,Manufacture of Chemicals and Chemical products
112,324025,Manufacture of Chemicals and Chemical products
112,213914,Manufacture of synthetic rubber in primary forms
112,674609,Manufacture of dyes and pigments from any source in basic form or as concentrate
112,210698,Manufacture of Chemicals and Chemical products
112,255636,"Manufacture  of  various  other  chemical  products  n.e.c.(antiknock preparations, anti-freeze preparations, liquids for hydraulic transmission, composite diagnostic or laboratory reagents, writing or drawing ink, chemical substance used in manufacturing of pesticides and other chemical products)"
112,322119,Manufacture of organic and inorganic chemical compounds n.e.c.
112,499322,Manufacture of fertilizers and nitrogen compounds
112,259413,Manufacture of basic chemical elements
112,336364,"Manufacture of paints and varnishes, enamels or lacquers"
112,319698,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn"
112,141512,Manufacture of organic and inorganic chemical compounds n.e.c.
112,298237,Manufacture of organic and inorganic chemical compounds n.e.c.
112,408595,"Manufacture of cosmetics and toileteries (includes Manufacture of pre- shave, shaving or after shave preparations; personal deodorants and anti- respirants; perfumed bath salts and other bath preparations; beauty or make-up preparations and preparations for the care of the skin, other than medicaments; manicure and pedicure preparations etc.)"
112,215346,Manufacture of inorganic acids except nitric acid
112,262905,Manufacture of other fertilizers n.e.c.
112,371434,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn"
112,318995,Manufacture of dyes and pigments from any source in basic form or as concentrate
112,685650,Manufacture of other perfumes and toilet preparations n.e.c.
112,105147,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)"
112,421395,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)"
112,215904,Manufacture of organic and inorganic chemical compounds n.e.c.
112,497672,Manufacture of fertilizers and nitrogen compounds
112,236905,Manufacture of pesticides and other agrochemical products
112,333400,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn"
112,240127,Manufacture of dyes and pigments from any source in basic form or as concentrate
112,233647,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)"
112,578008,Manufacture of Chemicals and Chemical products
112,644240,Manufacture of organic and inorganic chemical compounds n.e.c.
112,617773,Manufacture of soap all forms
112,217292,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)"
112,198921,Manufacture of Chemicals and Chemical products
112,219589,Manufacture of other perfumes and toilet preparations n.e.c.
112,108194,Manufacture of basic chemical elements
112,150166,"Manufacture of essential oils; modification by chemical processes of oils and fats (e.g. by oxidation, polymerization etc.)"
112,123332,Manufacture of soap all forms
112,374029,Manufacture of Chemicals and Chemical products
112,666979,"Manufacture of plastic in primary forms (includes amino-resins, polyurethanes etc.)"
112,141355,Manufacture of detergent and similar washing agents excluding soap
112,295774,"Manufacture of cosmetics and toileteries (includes Manufacture of pre- shave, shaving or after shave preparations; personal deodorants and anti- respirants; perfumed bath salts and other bath preparations; beauty or make-up preparations and preparations for the care of the skin, other than medicaments; manicure and pedicure preparations etc.)"
112,406807,Manufacture of perfumes and cologne de-eau
112,209803,"Manufacture of photographic plates, films, sensitized paper and other sensitized unexposed materials,chemical preparations for photographic uses"
112,137625,Manufacture of printing ink
112,278190,Manufacture of Chemicals and Chemical products
112,147301,"Manufacture of synthetic or artificial filament yarn,  tenacity yarn whether or not textured including high tenacity yarn"
112,137042,Manufacture of dyes and pigments from any source in basic form or as concentrate
112,339364,Manufacture of pesticides and other agrochemical products
112,539587,Manufacture of organic and inorganic chemical compounds n.e.c.
